SQGDP2 Gross domestic product (GDP) by state 1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Millions of current dollars) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State or DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3
12000,Florida,83,  Government and government enterprises,77608.9,78385,78938.3,78091.7,79265.1,78751.4,83722.1,86549.6,90753.1,90650.4,94543,95820,95838.2,95466.3,95784.7,95028.1,96859.1,97402.8,97734.3,100096.9,97665.1,100734.6,101542.1,100295.1,97821.9,101056.2,96916.1,99081.3,99081.2,100318.4,100434.4,100809.7,101601.7,101613.7,101543.2,102757.1,102904.4,103027.5,102528.4,103765.5,103445.6,104750.7,103650.8,105751.4,103884.9,108014,108456.8,106938.7,108234.5,108117.8,111331.4,111966.2,112607.8,112636.5,114605.6,115091.6,116108.9,117136.7,118494.9
13000,Georgia,1,All industry total,381335.4,384013.9,387454.8,394336.1,395801.4,399413.8,403975,409388.2,407204.9,412858.6,418473.7,421990.5,412828.6,415195.2,415872.6,407751,405921.1,406310.1,406522.2,409344.8,410351.6,413963.6,418629.2,424590.8,425132,426949.3,431355.8,434859.1,439025.9,443236.2,446443.2,447823.6,455903.3,456888.9,460974.9,468573.3,473685.8,482980.6,490726.9,495873.3,503103.5,512214,517755.8,521189.2,530678.1,536515.4,541922.6,548984.4,558591.1,561187.6,568169.9,577945.7,579993,588339.7,597746.2,602534.6,607081,613105.2,619817.7
13000,Georgia,2,  Private industries,333226.1,335581.4,339003.6,344712.5,345936,349128.3,352905.4,357724.5,354840.6,359698.1,364964.3,368357.5,359025.3,361349.1,361669.8,352801.8,350078.2,349665.5,349393,352525.7,351945.8,355418.5,359814.7,366373.9,365856.3,367915.2,372256.8,375209.7,379660.4,383251.7,386991.9,388182.8,396244.7,397000.1,401557,408797,413325.5,422399.4,429675.8,433750.9,439983.7,448551.8,453521.5,457255.6,466214.8,472434.6,478027.5,483989.3,492886.1,495181,501218.6,510298.1,512143.1,519829.6,528471.5,533060.6,536560.2,542135.3,547778.9
13000,Georgia,3,"      Agriculture, forestry, fishing and hunting",3680.8,3646.4,3533.7,3485.5,2932.3,3162,3208.4,3131.1,3798.4,3510.6,3414.1,3282.7,4068.4,3900.6,3624.6,3529.7,3215.9,3389.3,3615.2,3825.1,2763.5,3047.6,3289.6,3391.9,3720,3484.2,3453.1,3265.1,4635.2,4213.2,3981.7,3993,4313.9,4479.4,4672.7,4117.2,3749.9,4115,3743.8,3626.7,4258.2,4240.4,4257.8,3936.4,3630.2,3606.5,3470.1,3204.5,4157.6,4125.6,3949.3,4068.3,3975.8,4088,3858.5,4063.8,3426.4,3469.2,3625.8
13000,Georgia,6,"      Mining, quarrying, and oil and gas extraction",1302.8,1297.1,1277.7,1443.4,1433.9,1446.1,1459.6,1359.2,1612.5,1502.4,1440.3,1421.6,1212.3,1411.3,1338.1,1154.6,1096.7,1144.3,1225.7,1312.2,1269.3,1274.9,1248.1,1118.4,1141.3,1191,1023.3,1044.7,997.5,952.1,928.7,964.7,990.6,932.8,967.4,920.3,966.3,966.4,960,935.3,814.1,918.4,922.7,870.9,830.9,966.7,1023.5,1127,1238.5,1212.5,1219.8,1317.1,1325.1,1338.5,1371.2,1311.7,1129.2,1162.8,1093
13000,Georgia,10,      Utilities,6078.9,6074.2,6637.9,6777,7240.7,7259.1,7351.6,7120.8,7303.9,7076.2,7578.3,7172,6879.4,7557.9,8364.5,7836.4,8791.3,8735.7,7790.6,9021.4,7930.9,8392.5,9568.9,10293.9,9427.8,9518.5,9812.5,9974.8,8978.6,9296.1,9287.7,9142.8,9243.3,9484.2,9019.1,9283.6,9399.7,9810,9532.8,10102.9,9650.1,9972.6,9818.8,9762.9,9873.7,10109,11240.4,10393,10117.9,10652.8,10797.1,11155,11036.4,10933.6,10830.7,11180.8,11568.8,11619.7,11753.9
13000,Georgia,11,      Construction,20453.5,20681.5,21620.3,21745.2,21858.7,22170,21956.6,22365.2,22705.2,22439.2,21711.2,21238,19771.2,19047.5,18145.8,17504.9,16337.7,15362.3,14576.6,14164.4,14286.3,14236.9,14343.1,14113,13746.1,14081.3,13895.9,13562.8,13909.7,13459.8,13353.3,13132.8,12901.4,12944.5,13336.7,13818,14685.3,15337.8,16036.9,16843.2,17961.2,18698.1,19294,19577.7,20134.7,20808.5,21381.7,22418,22600.1,22395.6,22623.2,23292.1,24213.6,24607.2,25112.6,25215.1,25858.7,26245.3,26362.3
13000,Georgia,12,      Manufacturing,46449.5,45924.3,46535.2,46269.4,46830.9,45602.5,45484.6,45952.6,45279,47382.8,47735.3,47767.6,45093.4,44973.7,45579.3,43618,43034.6,44548.4,45771.4,46622.5,45215.3,44477,44867.1,47258.4,46381,46895.7,49105.7,47158.6,48300.9,48465.9,48517.4,47793.2,50192,49500.9,49284,51191.7,50262.8,51901.6,53819.3,54304.9,53144.6,55000.3,55841.3,56336.7,57640.7,58436.6,58514.5,58563,58618.8,58921.2,60278.1,62061.1,62947.4,62216.3,63669.1,64434.6,64055.4,64604.2,64833.5
13000,Georgia,13,          Durable goods manufacturing,17976.4,17932.4,17832.4,17952.5,19125,18606.8,18905.6,19977.7,19066.1,19612.3,20215.6,19907.4,19273.9,18938.3,18732.5,17830.3,16503.7,16004.5,16066.3,16788.8,17556.8,18427,19080.7,19670.1,19180.3,19434.2,20753.6,20320.4,20773.2,21576.2,22025.1,22191.6,23125,22838.4,22959.9,23730.1,23211.5,24030.8,25240.4,24983.3,25163.9,25445.8,25441.9,25919,26277.8,26665.9,27044.9,27519.3,27637.5,27701.9,28417.2,29359,29901,29572,30687.2,30801.6,31509,31631.5,31816.4
13000,Georgia,25,          Nondurable goods manufacturing,28473.1,27991.8,28702.8,28316.9,27705.9,26995.7,26579,25974.9,26212.9,27770.5,27519.7,27860.2,25819.5,26035.4,26846.7,25787.7,26531,28543.9,29705.1,29833.7,27658.6,26049.9,25786.4,27588.3,27200.7,27461.5,28352.1,26838.2,27527.7,26889.7,26492.3,25601.7,27067.1,26662.5,26324.1,27461.6,27051.4,27870.9,28578.9,29321.7,27980.7,29554.5,30399.4,30417.6,31362.9,31770.7,31469.5,31043.7,30981.3,31219.4,31860.9,32702.2,33046.4,32644.3,32981.9,33633,32546.4,32972.7,33017.1
13000,Georgia,34,      Wholesale trade,28770.3,28945.4,29547,30088.5,30945.1,31676.1,31740.7,32267.9,32851.1,33015.1,33308.4,33484.8,33124.6,33549.7,33942.5,33251.8,31203.5,30512.9,30682.8,31679.6,31591,32268.8,32909.2,33165.4,32873.3,32542.3,32744.9,33779.9,34328.6,34847.8,34916.1,35135.8,36724,36104.5,36601.1,37036,37005.8,38338.3,39340.6,39637.8,40579.6,40759.4,41081.6,41258.7,42012.7,42246,42153.3,42358,42477.6,42880.7,43163.9,44082.7,43369,44203.7,45516.6,47077.4,47261.8,47001.2,47518.8
13000,Georgia,35,      Retail trade,23175.6,23888.2,24226.3,24716.5,25344.9,25617.4,25862.9,25890.7,25592.3,25360.7,25307.8,25325.5,24758.6,24936.8,25200.7,24570,23675.4,23510,23235.2,23850.7,23691.7,23902.9,23794.3,23991.1,24228.2,24291.9,24421,24815.7,25187.2,25431,25553.3,25642.7,26370.2,26367.4,26812.4,26711.7,26665.2,27172,27492.4,27899.7,28750.6,28760.2,29339.9,29452.8,30118.3,29995,30105.9,30585.1,30808,30574.3,31054.6,31331.7,31452.7,32160.7,32125.2,32140.4,32661.8,32957.8,33576
13000,Georgia,36,      Transportation and warehousing,13501.7,13421,13863.1,14297.3,14321,13986.2,14068.7,14795.5,14733.4,17002.6,16604.5,15678.9,15545.2,15166.3,15512.3,17388.8,15441.7,14989.9,15474,15570.7,15742.4,16226.3,16415.2,16775.7,17367.6,16799.9,16579.2,17402.3,17878.1,18323.6,18554.7,18369.4,19524.7,19118,19305.8,19456.6,19321.4,19745.9,20068.2,21363.9,21422.9,22059.6,22683.4,22763.7,23872.4,24061.5,23242,24607.5,25057,25163,25088.6,24861.6,25225.6,25442.9,25449.2,24934.6,23593.3,23492.4,23509.7
13000,Georgia,45,      Information,35442.6,35584.8,34286.4,33379.4,34965.2,36418.8,38102.7,38291.1,33253.7,34102.1,36471.3,38882.7,32071.7,33150,33330.8,32032.3,31163.7,31261.3,31116.3,31470.7,32974.9,32573.6,32609.3,32737.7,32353.3,32654.4,33080.9,33933.4,29886.1,31810.8,32884.2,33705.1,33095.4,33882,34415.6,34453.1,37591.8,35494.3,35205.5,35206.7,36631.2,38096.3,38646.4,39316,42718.1,42943.2,43038.6,42399.6,46387.5,45877.3,45901.2,47738.2,43478.5,46000.2,47694.5,47552.5,47224.4,48077.5,48695.4
13000,Georgia,51,      Finance and insurance,24537.2,25319.2,25975.3,26747.9,26086.3,27364.8,28054.7,28973.6,28372.7,28959.2,29471.8,29245.8,31447.2,31322,28263,22853.5,27936,28716.3,29336.7,29177.6,29265.7,30243.3,30603.3,31746,31781,31776.4,31822,32391.2,33500.7,33224,34501.5,34083,34069.9,34878.4,36140.1,38325.2,39876.3,42443.3,42306.6,41180.7,42468.5,42845.6,41010,41913.7,41012.3,43063.7,45195.6,46873.1,45768.2,44742.2,45992.3,45592,47247.4,47285.3,48865.6,47742.3,48207.7,48995,48987.1
13000,Georgia,56,      Real estate and rental and leasing,46999.1,46847.9,46827.2,46131.3,44944.1,44215.5,45415.1,45409.3,45514.9,45941.5,46097.5,48424,48053.6,48023.3,48322.1,48652.2,48732.1,48285.8,47786.1,47462.7,47502.3,48011.4,47949.1,48439,48126.9,49185.8,49622.5,50873.1,51297,52090.6,52992.4,52840.8,54095.1,53674.4,54662.2,55266.1,54791,55776,56893.4,57696.8,58669.5,59669.4,60729.5,60969.1,61885.7,62569.1,63585.2,65233.5,67268,69419.8,70603.1,71630,73051.2,73479.8,74194.3,75547.1,76310.3,77499.2,78355.9
13000,Georgia,60,"      Professional, scientific, and technical services",21471.6,21681.3,21877,22464,23234.2,23797.9,24165.3,24669.3,24740.5,24949.6,25797.8,26826.6,27056,27787.4,28616.5,28703.7,27586.2,26990.5,26486.4,26017.5,26755.2,26952.5,27494.6,27769.6,28067.8,28504.3,29014,29203.2,30629.3,30683.3,30562.1,30347.6,30944,30738.3,31277.5,31568.3,32066.2,32807.2,33952.4,33936.4,34134.9,34999.1,35720.9,35976,36649.7,36267.5,36773,36608.8,37554.4,37627.6,37950,38550.2,38829,39798.4,39996.3,40408.5,41336.2,42156,42776.2
13000,Georgia,64,      Management of companies and enterprises,5812.4,5892.7,5847.7,9355.4,6431.2,6534.5,6012.8,6259.2,7429,6552.5,6575.8,5977,6116.7,6353.3,6439,6404.5,5986.3,6478,6607.2,6681.2,6596.1,6737.3,6752.6,6906.3,7482.2,6825.2,7120.4,6955.5,7675.8,7654,7630.6,8576.3,7731.1,8627,8202.5,8542.5,9183.1,8567.4,9251.1,9053.2,9640.5,9613.8,9766.9,10018.6,9433.5,10079.9,9983,10172.2,10309.6,10692.1,10539.6,11335.2,11608.6,12045.1,12216.2,12515.8,13016.7,13320.7,13567.7
13000,Georgia,65,      Administrative and support and waste management and remediation services,12416.8,12775.5,12854.4,13181.7,13068.4,13387.6,13196.8,13597.8,13764.3,14019.7,14281,14349.4,14170.2,14036.7,14179,13891.8,13445.2,13174.7,13087.1,13211.5,13427.5,13802.2,14037.6,14277.5,14490.9,14703.8,14708.5,14582.9,14988.4,15010.5,15090.8,15249.4,15808.7,15885.9,16212.1,16517.1,16489.3,17056,17221.7,17272.2,17284.3,17380.6,17982.6,17993.4,18179.2,18262.4,18522.8,19052.1,19579.1,19699.2,19834.1,20316.6,20457.9,20810.2,21065.1,21521.3,21723.3,21962.1,22257.3
13000,Georgia,69,      Educational services,3312.5,3289.6,3368,3317.8,3676.4,3756.8,3839.7,3896.9,3896.1,3929.4,4055.6,4165.9,4210.7,4358.1,4498.3,4653.8,4966.3,4975.9,4987.9,4969.3,5123.4,5142.9,5277.9,5300.9,5355.5,5326.1,5361.8,5380.1,5496.3,5577.2,5542.5,5587.9,5635.5,5675.3,5691.9,5793.6,5822,5886.4,5937.1,5969,5885.8,5970.2,5985.1,5998.8,6287.6,6337.3,6246.9,6378.3,6325.4,6240.2,6368.3,6443.6,6501.6,6591.8,6695.6,6751.8,6849.8,6871.9,7039.3
13000,Georgia,70,      Health care and social assistance,20020,20322.5,20593.2,20748.9,21387.2,21509.6,21800.7,22312.8,22326.4,22578.2,23430.7,23236.4,23924.9,24195,24622.8,25291.5,25972.1,26166.3,26285.6,26462.4,26430.2,26498.6,26878.5,27087.5,27169.9,27587.6,27901.9,28130.3,28399.3,28679.7,28993.1,29557.7,30176.2,30278.8,30399.9,30954.6,30360.7,30857.6,31512.3,31801.2,32377.6,32664.7,33202.9,33690,34646.7,34976.4,35551.3,35682.2,35987.3,36179.9,36615.6,37026,37793.8,38364.9,38947.2,39411.8,40675.4,40963,41626.9
13000,Georgia,76,"      Arts, entertainment, and recreation",1988.3,2024.3,2080.6,2145.2,1994.7,2049.4,2006.2,2052.3,2209,2107.5,2221.3,2277.7,2204.7,2283.5,2295.6,2192.8,2392.3,2399.5,2365,2264.1,2560.5,2543,2525.5,2712.5,2655.4,2887.8,2877.9,2943.4,2939.6,2945.7,2975.5,3115.8,3058,2962.3,2954.1,2876.4,2954.6,3224.7,3086.7,3232,2934,2979.6,3168.1,3021.1,3057.9,3191,3266,3368.5,3375.3,3451.2,3527.2,3515.3,3406.3,3716.3,3645.7,3779,3706.1,3640.1,3641.2
13000,Georgia,79,      Accommodation and food services,10054.6,10048.3,10064.4,10313.7,10923.1,10830.9,10924.7,10888,10882.9,10747.6,10862.4,11034.8,10850.8,10864.5,10923,10814.2,10616.1,10615.5,10618.7,10472.9,10674.6,10755,10816.2,10848.5,11104.1,11213.2,11259.8,11365.2,11959.9,11935.3,11972.4,12098.2,12473.7,12525,12633,12792.7,13022.4,13517.5,13734.4,14058.6,13749.3,14036,14248.2,14454.8,14245.5,14397.2,14527.8,14715.5,15025.2,15048.6,15282.4,15351.3,15578.2,15870,16062.8,16252.8,16458.4,16536.6,16835.1
13000,Georgia,82,      Other services (except government and government enterprises),7757.9,7917.3,7988.3,8104.3,8317.7,8343.3,8253.5,8491.3,8575.1,8521.4,8599.2,8566.1,8465.7,8431.5,8471.9,8457.3,8485.1,8408.8,8344.4,8289.4,8145,8331.8,8434.8,8440.6,8383.9,8445.7,8451.5,8447.2,8672.2,8651.1,8754.1,8846.5,8896.9,8940.9,8968.9,9172.4,9111.8,9381.9,9580.7,9629.8,9626.9,9887.5,9821.5,9944.4,9985,10117.3,10205.7,10249.4,10230.4,10277.3,10430.3,10630,10645,10876.8,11155.1,11219.5,11496.5,11560.6,11723.8
13000,Georgia,83,  Government and government enterprises,48109.3,48432.6,48451.2,49623.5,49865.4,50285.5,51069.7,51663.7,52364.3,53160.4,53509.4,53633,53803.3,53846.1,54202.8,54949.2,55842.8,56644.6,57129.3,56819.1,58405.9,58545.1,58814.5,58216.9,59275.6,59034.1,59099,59649.4,59365.5,59984.6,59451.3,59640.8,59658.7,59888.8,59417.9,59776.4,60360.3,60581.2,61051.1,62122.4,63119.8,63662.1,64234.2,63933.7,64463.3,64080.8,63895.1,64995.1,65705,66006.6,66951.2,67647.6,67849.9,68510.2,69274.7,69474,70520.8,70970,72038.8
15000,Hawaii,1,All industry total,57279.9,58100.7,59024.9,60266.2,61010.3,61946.8,62988.6,63514.2,63883.1,64442,65898,66710.9,66708.2,67286.1,66916,66548.6,65902.7,65659.4,65308,65897.9,66775.5,67608.3,68869.1,69534.6,69698.8,69960.9,70431.9,71838.7,72548.6,73617.8,74105.1,74059.5,75530.9,75232.8,75813.2,76576.3,76282.7,77326.8,78517.2,79290.5,81135.9,82306.3,83281.6,84116.2,84843.6,85572.8,86086.7,86872,88386.5,88682.4,89836,90810.5,91946.7,93588.6,94287.8,95368.5,96094.5,96831.5,97664.4
15000,Hawaii,2,  Private industries,45341.3,46153.4,47143.7,47993.3,48583.8,49286.2,50071.5,50495.7,50809.3,51240,52412.2,52992.9,52825.7,53193.6,52642.8,52134.4,51341.6,50949.4,50726.5,51348,51721.5,52567.2,53685.2,54367.3,53904.3,54246.3,54813.1,55864.8,56652.8,57464.1,57932.4,57892,59452.3,59107.8,59676.1,60207.6,59506.3,60536.1,61603.1,62355.2,63908.5,65045.8,65920.9,66901,67210.2,68046.6,68660.3,69158.8,70628.1,70859.7,71949.9,72778.4,73883,75272,75752,76639.5,77151.8,77797.4,78524.8
15000,Hawaii,3,"      Agriculture, forestry, fishing and hunting",443.2,438.8,424.5,379.1,411.9,403.8,426.6,497.7,400.8,398.8,400.9,454.6,437.2,452.3,444.4,388.4,475.7,444.5,443.5,462.6,453.3,459.4,479.7,528,548.7,553.6,568.7,565.3,537.6,527.3,535.1,544.7,505.7,531.8,533.2,505,516.8,504.8,443.9,418.7,492.9,495.4,476.9,486,464.4,464.1,469.9,461.3,451.9,454.2,462.6,487.2,419.9,436.2,469,480,514,503.9,510.7
15000,Hawaii,6,"      Mining, quarrying, and oil and gas extraction",37.3,38.8,40.5,50.8,55.7,57.2,69,73.8,88.3,97.4,95.6,91.1,96.5,105.2,100,91.1,86.2,97.1,108,123.3,104.9,90.6,80.1,72,68.2,70.5,70,70,68.5,69.6,68.9,73.3,65.1,60.9,63.9,63.5,64,64.8,64.3,54.5,59.7,62,65.1,71.7,73.7,72.6,72.9,69,68.5,66.5,67.1,72.5,78.5,92.2,99,99.4,85.7,87.9,83
15000,Hawaii,10,      Utilities,1044.3,1003.4,1034,1135.2,1172.4,1285.5,1295,1260.4,1228.5,1249.9,1329,1317.9,1286.2,1464.8,1468.5,1580.7,1486.1,1429.2,1438.2,1356.1,1693.2,1523.4,1758.9,1789.4,1858.7,1937.9,1929.2,2131.8,1981.6,2071.3,2070.8,2028.9,2144.3,2020.8,2009.7,2015,2144.7,2082.2,2140.7,1955.6,2016.3,1781.3,1822.3,1812.4,1705.3,1812.2,1761.1,1878.8,1779.5,1906.4,1849.1,1969.2,1963.1,2050.9,2048.2,2060.7,2003.8,2020.4,2041.2
15000,Hawaii,11,      Construction,3507.6,3777.3,4019.3,4033.3,4036.5,4156.9,4251.8,4386.5,4633,4695.3,4832,4782.2,4747.2,4600.8,4533.8,4643.5,4415.8,4264.9,4060.6,4033.8,3760,3702.2,3622.5,3648.4,3396.7,3504.7,3642.3,3607.7,3551.2,3597,3667.7,3740.3,3643.9,3715.3,3705.2,3768.1,3847.3,3900.5,4036.8,4112.8,4383.1,4549.6,4699.1,5064.2,5169.3,5248,5370.1,5266.8,5294.3,5229.8,5277,5186.6,5354.4,5334.2,5376.9,5460.3,5522.1,5569.3,5557.6
15000,Hawaii,12,      Manufacturing,1124.7,1131.2,1147,1166.3,1177.5,1188.7,1191.1,1183.9,1141.2,1195.4,1220.3,1261.6,1338.8,1392.5,1424.5,1327.7,1277.8,1359.7,1326.7,1344.5,1273,1241,1243.7,1280.8,1329,1363.7,1350.2,1368.5,1429.7,1419.1,1441.1,1415.2,1549.7,1486,1535.4,1591.1,1581,1664.4,1722.5,1716.9,1701.6,1676.9,1669.9,1579.6,1611.8,1538.9,1544.1,1578.7,1648.7,1741.9,1815.8,1912.4,1962.1,2035.5,1963.8,2036.7,1870.1,1887.8,1901.3
15000,Hawaii,13,          Durable goods manufacturing,266.3,296,299.3,311.8,312,309,323.8,337.5,347.2,357,359.7,339.4,359.5,348.1,348.3,350.6,341.3,334,340.7,337,331.3,318,321.8,330.8,349.1,363.1,347,349.3,326.3,317.3,328.2,331.8,357.5,368.3,374.3,368,346.2,355.1,354.7,354.8,349,352.9,362.5,370.8,412.4,399.1,396,390.6,406,409.6,421.6,428.5,416.8,419.5,422,439.4,432.4,435.6,436.3
15000,Hawaii,25,          Nondurable goods manufacturing,858.5,835.2,847.7,854.5,865.5,879.7,867.2,846.4,794,838.3,860.5,922.3,979.3,1044.4,1076.2,977.1,936.4,1025.7,986,1007.6,941.7,923,921.8,950,980,1000.6,1003.2,1019.1,1103.4,1101.8,1112.9,1083.3,1192.3,1117.7,1161.1,1223.1,1234.7,1309.2,1367.8,1362.1,1352.5,1324,1307.4,1208.7,1199.4,1139.8,1148.1,1188,1242.7,1332.3,1394.2,1483.9,1545.3,1616,1541.7,1597.3,1437.6,1452.2,1465.1
15000,Hawaii,34,      Wholesale trade,1921.9,1939.4,1948.4,1995.4,1924.5,1979.9,2033.4,2029.6,2056.3,2088,2111.7,2165.3,2175.3,2211.6,2198.1,2204,2068.4,2065,2064.7,2096.8,2089.2,2123.6,2173.7,2186.5,2168.4,2243.7,2242.9,2302.8,2315.3,2349.5,2364.2,2345.4,2475.5,2419.5,2445.5,2477.7,2401.1,2491.7,2622,2553.5,2635.1,2687.4,2704.6,2684.7,2628.2,2669,2638.2,2648.4,2828,2710,2699.6,2794.8,2737.7,2824,2872.6,2949.7,2992.1,2968.4,2967
15000,Hawaii,35,      Retail trade,4293.7,4389.8,4481,4549.3,4507.1,4513,4620.1,4633.8,4532.7,4593.1,4623.8,4643.2,4511.1,4517.5,4503.9,4359,4317.5,4301.5,4233,4389.6,4350.3,4396.1,4527.2,4647.3,4662.3,4766.6,4883.7,4943.9,5072,5099.7,5114.4,5105,5278.9,5241.5,5208.6,5299.8,5098.2,5265.6,5335.6,5412.2,5484,5491.4,5526.3,5570.3,5538.9,5568.1,5629.9,5593.3,5732,5674.4,5873.2,5838.1,5994.7,6091.8,6122.1,6152,6205.2,6209.4,6293.9
15000,Hawaii,36,      Transportation and warehousing,2516.6,2652.5,2803.9,2919.4,2940,2972.6,3028.1,3066,2943.4,2953.5,2959.4,2992.4,2836.6,2724.8,2576.3,2714.5,2586.1,2647.4,2752,2905.4,3060.6,3149.5,3267.4,3247.4,3194.7,3067.9,3000.1,3150.1,3276.8,3348.8,3475.2,3490.2,3525.5,3563.7,3651.1,3711.1,3570.3,3704.3,3788,3915,4029.7,4134.3,4314.7,4424.9,4570.9,4514.3,4503.7,4631.7,4827.6,4978,4958.1,5027.4,5144.5,5111.4,5314.1,5353.1,5339.3,5333.2,5316.9
15000,Hawaii,45,      Information,1489.7,1517.9,1583.1,1612.6,1643.7,1750.1,1716.7,1667.8,1754.7,1814.4,1925,1868.7,1772.6,1777.6,1752.9,1725.3,1708.8,1727.8,1720.1,1843.9,1745.2,1915.1,1999.5,2070.2,1764.2,1519.5,1575.5,1477.9,1521.3,1547.8,1544.4,1521.8,1685.5,1675.1,1724.9,1692,1683.2,1640.5,1614.5,1636.8,1748.8,1788.4,1805.2,1848.4,1859,1709.2,1859.9,1838,1931.6,1949.4,1858.1,1822.8,1855.3,2275.8,1981.1,2137.8,2096.3,2080.7,2107.1
15000,Hawaii,51,      Finance and insurance,2222.4,2208.7,2222.5,2221.9,2233.2,2196.8,2218.6,2266.1,2187.1,2318.6,2364.3,2368.7,2366,2422.8,2196.3,1837.3,2158.3,2107,2041.4,2016.8,2038.8,2042.3,2094.3,2150.6,2232.5,2251,2248,2316.6,2467.1,2382.8,2415.9,2310.1,2262.5,2188.3,2235.1,2331.3,2456,2674.8,2729.9,2752.6,2881.6,2971,2860,2872.4,2755,2856.8,2934.9,3028.7,2927.7,2909.3,2941.8,3174.6,3228.5,3392.4,3482.3,3417.5,3517.6,3544.8,3502.5
15000,Hawaii,56,      Real estate and rental and leasing,10466.4,10546.4,10699.4,10833.2,10944.3,11107.3,11343.5,11488.7,11855.4,11810.4,12127.5,12347.6,12696.7,12763.8,12611.9,12645.2,12642.6,12506.1,12646.9,12729.3,13194.4,13457.9,13581.6,13693.6,13436.4,13617.8,13624.3,13986,14128.1,14316.3,14493,14346.8,14694.1,14633.9,14740.4,14750.1,14325.4,14463.8,14725.4,14994.6,15431.4,15931.6,16358.1,16645.5,17033.8,17379.1,17486.3,17591.7,17927,17960.9,18169.5,18339.2,18554,18791.6,18970.8,19147.9,19362.4,19690.9,19912.8
15000,Hawaii,60,"      Professional, scientific, and technical services",2398.2,2401.4,2465.1,2570.1,2622.9,2684.2,2675.5,2711.8,2732.8,2786.6,2864.4,2971.7,2986.5,3065.5,3150.5,3140.1,3054.6,2984.7,2932.2,2934.9,2923.4,2955.4,3021,3026,3105.7,3134.2,3124,3097.7,3150.1,3210.8,3239.1,3120.1,3255,3155.4,3185.3,3231.7,3236.3,3271.8,3327.6,3315.8,3347.6,3386.8,3444.5,3420.2,3413,3445,3400.7,3447.5,3520.4,3559.7,3602.8,3661.6,3686.1,3751.8,3759.6,3772.6,3800.7,3851.2,3893.8
15000,Hawaii,64,      Management of companies and enterprises,691.5,807,699.9,764.8,769.6,752.6,744.1,713.1,785.3,758.1,782.2,764.1,747.2,785.1,760.4,750.5,704.7,751.6,718.1,697.5,756.9,742.6,783.5,717.9,813.3,749.3,807.9,805.1,860.4,870.4,865.8,952.3,971.1,990.8,968.1,1011.3,997.3,957.2,981,1030.5,996.2,1048.2,1046.1,1014.1,989.3,1069.9,1087.4,1117.5,1094.4,1091.1,1107.6,1087.5,1119.5,1122.1,1155.2,1162.2,1241.4,1265.5,1270.8
15000,Hawaii,65,      Administrative and support and waste management and remediation services,1631.1,1716.5,1754.7,1775.4,1833.2,1844.9,1890,1933.4,1879.2,1905.2,1967,2022.3,2018.2,2052.2,2059.4,2030.5,2025.5,2006.9,1967.1,1959.8,2106.4,2169.8,2243,2282,2284.6,2302.4,2335.6,2377,2379,2433.4,2450.2,2472.1,2523.2,2544.6,2580.2,2622.1,2637.8,2699,2740.6,2739.8,2787.1,2793.1,2807.6,2826,2845.3,2857.1,2922.7,2979,2940.6,2993,3064.2,3074.7,3096.7,3139.3,3163.9,3226.9,3238.8,3289.4,3362.6
15000,Hawaii,69,      Educational services,613.6,613.8,614.7,619.5,638.1,648.8,652.9,662.2,661.4,673.8,688.9,712,729.7,755.5,786.9,798.7,851.3,839,845.4,841,858.9,871,875.3,879.9,884.5,869.6,905.9,912.5,925.6,932,930.7,934.3,929.6,924.4,919.7,911.4,921.6,920.9,915.3,920.7,907.7,920.8,914.2,943.4,956.3,969.3,940.8,901.8,940.8,893,921,922.1,955.4,963,987.5,994.7,1000.6,999.5,1026.2
